id,summary_sentiment_score
41413,0.0
41492,0.0
37254,0.0
31935,0.0
43283,-0.07238555805902071
32786,0.0
38931,-0.251
43172,0.0
32322,0.0
43892,-0.4939
38061,0.10606666666666666
44705,0.0
32830,0.31845
40049,0.0
34965,
32268,0.0
37046,0.0
42927,0.0
40304,0.0
37638,0.0
43699,0.3832
43011,0.0
33416,0.0
36015,0.0
36915,0.0
35803,
32478,0.0
31027,0.0
35084,
34465,0.1717363668003883
37347,-0.5727
43007,-0.34
32080,0.0
43670,0.0
33160,0.14738461538461542
32302,0.4404
44369,0.0
43188,0.0
43034,0.34
40659,0.0
35459,
34725,0.0
31147,-0.296
39477,0.4215
34764,
38090,0.0
34554,0.0
33105,-0.06698333333333333
34984,
42199,
35641,0.0
42043,0.0
40108,0.0
41585,0.0
34012,0.0
32487,0.0
32255,0.3182
31363,0.0
31832,0.0
34791,
41120,0.0
33897,0.0
37984,0.0
33103,0.0
33614,0.0
41451,0.0
41607,0.0
36607,0.0
40259,0.03677596814352323
37966,0.0
42973,0.0
39402,0.0
40113,0.0
36867,-0.3724
37606,0.0
43270,0.0
37831,0.0
36917,0.0
37512,0.1806
38364,0.0
35802,
37108,0.0
36236,
40192,0.0
35336,
33887,0.0
40226,0.0
36978,0.4019
43083,0.0
37438,0.0
43574,0.0
40857,0.0
38284,0.0
44614,0.34
32201,0.0
37841,0.0
32758,0.0
37446,0.0
38399,0.004794290669729799
32899,0.05135
44552,0.0
40532,0.0
32102,0.007101610155520141
30994,0.6486
40136,0.0
31523,-0.296
33975,0.0
32993,0.0
41297,0.09032410953520477
31880,0.1504
35825,
34050,-0.03118448095839974
39006,-0.34
37414,0.0
41563,0.0
42655,0.0
33459,0.0
36828,0.0
33584,0.0
36499,0.0
37684,0.0
44267,0.0
39221,-0.10115
33919,0.0
33158,0.10045941638731659
32782,-0.21075
37959,0.0
43385,0.0
38300,0.0
32883,0.0
44067,0.0
32787,0.0
43021,0.0
39145,
36873,0.0
37614,0.0
38802,0.0
36022,0.0
36232,-0.128
43818,0.4939
34698,0.0
40027,0.0
41759,0.0
44199,0.0
43136,0.0
43636,0.0
44294,0.0
36080,0.0
36225,0.0
40116,0.0
41984,0.0
32909,0.0
43107,0.4019
38770,0.0
33372,0.0
36221,0.0
33025,0.0
34845,-0.5214
38411,0.0
39862,0.0
43888,0.0
40041,0.0
34454,0.0
39765,0.0
43505,-0.4569
36341,0.0
37086,0.0
32406,0.0
31657,0.0
36777,0.0
39932,0.0
44724,-0.2732
36052,0.0
38074,-0.3182
36048,0.0
33282,0.0
38630,-0.5106
37672,0.0
35388,
34155,0.0011257460020882564
40606,0.0
33272,0.0
43442,0.0
39107,
34179,-0.11937076990712753
41516,0.0
33963,0.0
42887,0.0
32235,0.2553
38227,0.0087681650821564
31451,0.0
41943,-0.6115
31500,0.0
32358,0.0
31209,0.1806
33840,0.00960811122712535
43026,0.0
39794,0.0
41178,0.0
39281,0.4019
44571,0.0
31504,0.23653333333333335
41159,0.0
35512,0.0
31167,0.0
32740,-0.8511
33518,0.0
38280,0.0
35457,0.0
38865,0.0
31185,0.0
33606,0.17
38836,0.0
39959,0.0
40318,0.0
33872,0.0
38076,0.0
43431,0.0
43424,0.0
37593,0.0
39353,
42513,0.5106
32669,0.0
44150,0.0
33503,0.0
42255,0.0
39940,0.0
44442,0.0
32100,0.37929999999999997
34026,0.0
36322,0.0
43165,0.0
37640,0.0
38157,0.0
40235,0.04114405110030997
35855,0.0
34240,
31689,0.0
44574,0.0
35840,
36775,0.0
32304,0.0
35816,
31973,0.0
37470,-0.148
33006,0.0
36958,0.0
43401,0.0
43964,-0.296
43644,0.0
43019,0.0
38493,0.0
40858,0.0
39113,
35860,0.0
36061,0.0
33450,0.0
39428,
31335,-0.296
34543,0.0
41668,0.0
33232,0.0
44576,0.2553
31152,-0.2263
36537,0.0
36561,0.0
41662,0.0
37419,0.0
44462,0.0
37018,0.0
38666,0.0
37184,0.0
32185,0.0
40157,0.0
41219,0.0
32194,0.4019
37619,0.0
41764,0.0
42076,
37902,0.0
34445,0.48425043688520086
42712,0.1909
35968,0.0
38551,0.0
33827,0.0
43740,0.0
35677,0.0
37538,0.0
40541,0.0
44376,0.0
44592,0.0
42845,0.0
38568,0.0
37843,0.21075
36652,0.0
41974,-0.01113964939275705
31192,0.0
44452,0.0
44595,0.0
39917,0.13396666666666665
44625,0.0
37217,0.0
42964,0.0
32479,0.20095
44715,0.0
31142,0.0
39089,
32346,0.0
36601,0.0
38096,0.2023
41415,0.0
36123,0.0
34035,0.0
36737,
32896,
32730,0.0
38615,-0.2695
41527,-0.24780641497682768
30998,0.0
32016,0.0
43689,0.0
40398,0.0
37447,0.12765
33684,0.0
32931,0.0
40342,0.0
37642,0.0
33156,0.006457767763917129
33929,0.0
39184,-0.2263
35148,
42518,0.0772
31559,0.0
35492,0.4019
34156,0.1591
44360,0.0
35966,0.0
44482,0.0
40485,0.24954
41982,0.0
36266,0.2202
42698,0.0258
36167,
39044,-0.5719
32133,0.0
32930,0.0
32168,0.0
32182,0.0
34499,0.0
38793,0.0
42578,0.0
31868,0.0
35470,0.0
34590,0.4215
38503,0.0
43645,0.0
36781,0.1779
38734,0.0
38668,0.4588
41491,0.0
44546,-0.34
36648,0.0
44028,-0.3089
35623,0.0
41362,0.0
38457,0.2732
35534,0.2732
41460,0.2732
35125,
30991,0.0
35762,
44477,0.0
31762,0.0
41707,0.0
42408,0.0
41439,0.1528166730779799
34600,0.4404
44082,0.0
44420,0.0
37075,0.0
33866,0.06608107132505141
40739,0.0
42288,0.0
33912,0.19656591745892182
31190,0.0
38165,0.4019
34230,0.0
37266,0.0
44274,0.4939
43138,0.0
36409,0.0
34555,0.0
36577,0.09141250000000001
39828,-0.4939
37529,0.0
39696,0.0
33250,0.0
31161,0.2732
34960,0.0
38087,0.4228
33126,-0.044539942481361394
42023,0.0
38938,0.0
36153,0.0
31493,0.3612
35543,-0.5994
40950,0.0
43601,0.4939
38049,0.0
43787,0.0
35468,
44318,0.0
37688,0.0
39346,
36596,0.0
42776,0.0
36508,0.0
31786,-0.09204999999999999
42547,0.0
32296,-0.4019
36345,0.0
38501,0.0
33180,0.30915000000000004
38619,0.0
38235,0.0
34264,-0.09033044457877674
34014,0.08038
37671,0.0
38676,0.1591
36690,0.0
32625,-0.4019
34895,
33142,
35322,
32086,0.0
42582,0.296
35455,
44642,0.0
42355,0.2732
34063,0.00963076923076923
34345,-0.09866666666666667
44675,0.0
38725,0.0
39276,
35435,
37056,0.0
31189,0.0
35166,0.0
40918,0.0
31360,0.0
42628,0.0
44411,0.0
37494,0.37068253008737706
33799,0.0
39875,0.0
43776,0.0
42706,0.0
35151,0.4939
36371,0.06364
36278,0.0
36191,0.0
33512,0.06743333333333333
44679,0.0
36449,0.0
41588,0.0
44553,0.0
42182,0.0
41414,0.0
37888,0.0516
31574,-0.23835
40171,0.123475
41655,0.0
41083,0.16463333333333333
37422,0.18673517612793317
37049,0.0
35509,0.0
41830,0.0
42877,0.2732
34844,0.0
37430,-0.3592
34651,0.21075
40624,0.0
37492,0.0
42556,0.4939
31244,0.0
38613,-0.5106
43215,0.0
40153,0.0
43282,0.0
30957,0.0
38592,0.0
35243,
42282,0.0
32163,0.0
33398,0.0
40087,0.0
37145,0.0
36638,0.0
39218,0.0
31804,0.0
32257,0.10115
31537,0.0
41308,0.0
43195,0.0
33594,0.0
31765,0.4019
34269,0.0
34274,0.3533197779853822
33352,0.0
43438,0.0
39525,0.0
32938,0.0
43092,0.4588
39310,
36121,0.0
39430,
36020,0.0
42852,0.0
41944,-0.6115
32049,0.0
43939,0.0
34877,
38497,0.0
39112,
44038,0.12040000000000001
32898,0.0
33712,0.0
30980,-0.5719
39575,0.1027
40064,0.0
41756,0.24695
38315,0.0
42799,
42016,0.0
42539,0.0
40612,0.0
36710,-0.4019
42239,0.0
37759,0.0
43521,-0.296
41616,-0.08333333333333333
40232,0.01284
34755,
